# ::id 997000
# ::tok “You’re right, Conseil, it turned out to be a foolish business after all, and we jumped into it too hastily. What a waste of time, what a futile expense of emotion! Six months ago we could have been back in France—” “In master’s little apartment,” Conseil answered. “In master’s museum! And by now I would have classified master’s fossils. And master’s babirusa would be ensconced in its cage at the zoo in the Botanical Gardens, and it would have attracted every curiosity seeker in town!” “Quite so, Conseil, and what’s more, I imagine that people will soon be poking fun at us!” “To be sure,” Conseil replied serenely, “I do think they’ll have fun at master’s expense. And must it be said&nbsp;.&nbsp;.&nbsp;.&nbsp;?” “It must be said, Conseil.” “Well then, it will serve master right!” “How true!” “When one has the honor of being an expert as master is, one mustn’t lay himself open to—”
# ::alignments 0-1.1.1.1 1-1.1.2 2-1.1.1.2 3-1.2.1 4-1.2.2.1 5-1.2.2.1 7-1.5.4 8-1.2.3.1 9-1.2.3.2 10-1.5.3 11-1.2.4.1 12-1.2.4.2 13-1.3 14-1.4.1 15-1.4.2 16-1.4.3.1 17-1.4.3.2 18-1.4.4.1 19-1.4.4.2 21-1.5.2.1 22-1.5.2.2.2 23-1.5.2.2.3.1 24-1.5.2.2.3.2 26-1.6.2.1 27-1.6.2.2 28-1.6.2.3.2 29-1.6.2.3.3.1 30-1.6.2.3.3.2 31-1.7.1.2 32-1.7.1.3 33-1.7.1.1 34-1.7.2 35-1.7.3.1 38-1.7.3.4 39-1.7.4.1 40-1.7.4.2 41-1.8.1.1 42-1.8.1.2 43-1.8.1.3 44-1.8.1.4 45-1.9.1 46-1.9.2 47-1.10.1.1 48-1.10.1.2 49-1.10.1.3 50-1.11 51-1.12.1.1 52-1.12.1.2 53-1.12.2 54-1.12.3.1 56-1.12.3.3 57-1.12.4.1 58-1.12.4.2 59-1.13 60-1.14.1.1 61-1.14.1.2 62-1.14.2.1 64-1.14.2.3 65-1.14.3.1 66-1.14.3.2 67-1.14.3.3 68-1.14.3.4.1 69-1.14.3.4.2 70-1.14.3.4.3 71-1.14.3.4.4.1 72-1.14.3.4.4.2 73-1.14.3.4.4.3 74-1.14.3.4.4.4 75-1.15 76-1.16.1 77-1.16.2.1 79-1.16.2.3 80-1.16.3.1 81-1.16.3.2 82-1.16.3.3 83-1.16.4.1 84-1.16.4.2 85-1.17 86-1.17 87-1.17 88-1.18 89-1.19 90-1.19 91-1.20.1 92-1.20.2 94-1.20.4.1 95-1.20.4.2.3 96-1.20.4.3 98-1.20.4.2.2 99-1.20.4.2.2 100-1.20.4.4.1 101-1.20.4.4.2 102-1.21 103-1.21 104-1.21 105-1.22.2 106-1.22.3 107-1.22.4 108-1.23.1 110-1.23.2.2 111-1.23.3.1 113-1.23.3.2.2 114-1.23.3.3.1.1 115-1.23.3.3.2 116-1.23.3.3.1.2 117-1.24 118-1.25.2.1 119-1.25.3 121-1.25.2.3 122-1.26.1 123-1.26.2.1 125-1.26.2.3 126-1.26.3 127-1.27 128-1.27 129-1.28.1 130-1.28.2.1 131-1.28.2.2 132-1.28.3 133-1.28.4 134-1.29 135-1.29 136-1.30 137-1.31.1 139-1.31.2.1.2 140-1.31.2.1.3 141-1.31.2.2 142-1.31.2.3 143-1.31.3.1 144-1.33.3 145-1.32 146-1.33.1 147-1.33.2 148-1.34.1 149-1.34.2 150-1.34.3 151-1.34.4 152-1.34.3 153-1.34.3
# ::format ucca
(v1 / label
                    :C (v146 / label~e.82))
            :A (v68 / label
                    :R (v147 / label~e.83)
                    :C (v148 / label~e.84)))
    :H (v18 / label~e.85,86,87)
    :L (v19 / label~e.88)
    :L (v20 / label~e.89,90)
    :H (v21 / label
            :A (v69 / label~e.91)
            :P (v70 / label~e.92)
            :A (v71 / label
                    :A (v149 / label~e.94)
                    :P (v150 / label
                             :C (v177 / label~e.98,99)
                             :E (v178 / label~e.95))
                    :D (v151 / label~e.96)
                    :A (v152 / label
                             :R (v179 / label~e.100)
                             :C (v180 / label~e.101))))
    :L (v22 / label~e.102,103,104)
    :H (v23 / label
            :A (v24 / label
                    :A (v75 / label~e.108)
                    :P (v76 / label
                            :C (v153 / label~e.110))
                    :A (v77 / label
                            :A (v154 / label~e.111)
                            :P (v155 / label
                                     :C (v181 / label~e.113))
                            :A (v156 / label
                                     :E (v182 / label
                                              :R (v194 / label~e.114)
                                              :C (v195 / label~e.116))
                                     :C (v183 / label~e.115))))
            :A (v72 / label~e.105)
            :P (v73 / label~e.106)
            :D (v74 / label~e.107))
    :H v24
    :L (v25 / label~e.117)
    :H (v26 / label
            :A (v78 / label)
            :P (v79 / label
                    :E (v157 / label~e.118)
                    :C (v158 / label~e.121))
            :A (v80 / label~e.119))
    :H (v27 / label
            :A (v81 / label~e.122)
            :P (v82 / label
                    :E (v159 / label~e.123)
                    :C (v160 / label~e.125))
            :A (v83 / label~e.126))
    :L (v28 / label~e.127,128)
    :H (v29 / label
            :A (v84 / label~e.129)
            :P (v85 / label
                    :E (v161 / label~e.130)
                    :C (v162 / label~e.131))
            :A (v86 / label~e.132)
            :D (v87 / label~e.133))
    :H (v30 / label~e.134,135)
    :L (v31 / label~e.136)
    :H (v32 / label
            :A (v88 / label~e.137)
            :S (v89 / label
                    :E (v163 / label
                             :E (v184 / label~e.139)
                             :C (v185 / label~e.140))
                    :R (v164 / label~e.141)
                    :C (v165 / label~e.142))
            :A (v90 / label
                    :E (v166 / label~e.143)
                    :C (v93 / label~e.144)))
    :L (v33 / label~e.145)
    :H (v34 / label
            :A (v91 / label~e.146)
            :S (v92 / label~e.147)
            :A v93)
    :H (v35 / label
            :A (v94 / label~e.148)
            :D (v95 / label~e.149)
            :P (v96 / label~e.150,152,153)
            :A (v97 / label~e.151)))
