# ::id 2869000
# ::tok " In essence , the narwhale is armed with a sort of ivory sword , or lance , as certain naturalists have expressed it . It 's a king - sized tooth as hard as steel . Some of these teeth have been found buried in the bodies of baleen whales , which the narwhale attacks with invariable success . Others have been wrenched , not without difficulty , from the undersides of vessels that narwhales have pierced clean through , as a gimlet pierces a wine barrel . The museum at the Faculty of Medicine in Paris owns one of these tusks with a length of 2.25 meters and a width at its base of forty - eight centimeters !
# ::alignments 1-1.1.3.13.1 2-1.1.3.13.2 5-1.1.3.14.1.2 7-1.1.3.14.3 8-1.1.3.14.4.1 10-1.1.3.14.4.2.1.2.1 11-1.1.3.14.4.2.1.2.2 12-1.1.3.14.4.2.1.3 13-1.1.3.14.4.2.1.4 15-1.1.3.14.4.2.2 16-1.1.3.14.4.2.3.1 18-1.1.3.14.4.2.3.2.2 19-1.1.3.14.4.2.3.2.3.1 20-1.1.3.14.4.2.3.2.3.2.1 22-1.1.3.14.4.2.3.2.5 23-1.1.3.14.4.2.3.2.6 25-1.1.3.15.1 26-1.1.3.15.2 28-1.1.3.15.3.2.2 30-1.1.3.15.3.2.3 31-1.1.3.15.3.3 32-1.1.3.15.3.4.1.2 33-1.1.3.15.3.4.1.3 34-1.1.3.15.3.4.2 35-1.1.3.15.3.4.3.1 37-1.1.3.16.5.1 38-1.1.3.16.5.2 39-1.1.3.16.5.3 40-1.1.3.1.1.1 43-1.1.3.16.2 44-1.1.3.16.3.1 45-1.1.3.16.3.2.1 47-1.1.3.16.3.2.3 48-1.1.3.16.3.2.4.1 49-1.1.3.16.3.2.4.2 50-1.1.3.16.3.2.4.3 52-1.1.3.16.3.2.4.4.2 54-1.1.3.16.3.2.4.4.3.2 55-1.1.3.16.3.2.4.4.4 56-1.1.3.16.3.2.4.4.5.1 57-1.1.3.16.3.2.4.4.5.2 58-1.1.3.16.3.2.4.4.5.3 60-1.1.3.1.1.2 63-1.1.3.1.4 65-1.1.3.2.1 66-1.1.3.2.2 67-1.1.3.3.1 69-1.1.3.1.5.1 71-1.1.3.1.5.3 72-1.1.3.1.5.4.1 73-1.1.3.1.5.4.2 74-1.1.3.1.5.4.3.2.2 75-1.1.3.1.5.4.3.2.3 77-1.1.3.1.5.4.3.2.5 78-1.1.3.1.5.4.3.2.6 79-1.1.3.1.5.4.3.2.6 81-1.1.3.1.5.4.3.3 83-1.1.3.1.5.4.3.4.1.2 84-1.1.3.1.5.4.3.4.2 86-1.1.3.1.5.4.3.4.3.2 87-1.1.3.1.5.4.3.4.3.3 90-1.1.3.4.1.2 91-1.1.3.4.1.3.1 93-1.1.3.4.1.3.3 94-1.1.3.4.1.3.4.1 95-1.1.3.4.1.3.4.2 96-1.1.3.4.1.3.5.1 97-1.1.3.4.1.3.5.2 98-1.1.3.4.2 99-1.1.3.4.3.1 100-1.1.3.4.3.2 101-1.1.3.4.3.3 102-1.1.3.4.3.4 103-1.1.3.4.3.5.1 105-1.1.3.4.3.5.2.3 106-1.1.3.4.3.5.2.4.1 107-1.1.3.4.3.5.2.4.2 108-1.1.3.4.3.5.2.4.3 109-1.1.3.4.3.5.3 111-1.1.3.4.3.5.4.2 112-1.1.3.4.3.5.4.3.1 113-1.1.3.4.3.5.4.3.2 114-1.1.3.4.3.5.4.3.3 115-1.1.3.4.3.5.4.4.2 116-1.1.3.4.3.5.4.4.3 118-1.1.3.4.3.5.4.4.3 119-1.1.3.4.3.5.4.4.4
# ::format ucca
(v1 / label
                                                  :S (v98 / label~e.33))
                                          :L (v75 / label~e.34)
                                          :H (v76 / label
                                                  :A (v99 / label~e.35)
                                                  :S v98))))
                  :H (v13 / label
                          :P (v31 / label~e.43)
                          :A (v32 / label
                                  :P (v53 / label~e.44)
                                  :A (v54 / label
                                          :R (v77 / label~e.45)
                                          :C (v78 / label~e.47)
                                          :E (v79 / label
                                                  :R (v100 / label~e.48)
                                                  :E (v101 / label~e.49)
                                                  :C (v102 / label~e.50)
                                                  :E (v103 / label
                                                           :A v102
                                                           :R (v126 / label~e.52)
                                                           :A (v127 / label
                                                                    :C (v135 / label~e.54))
                                                           :P (v128 / label~e.55)
                                                           :D (v129 / label
                                                                    :R (v136 / label~e.56)
                                                                    :E (v137 / label~e.57)
                                                                    :C (v138 / label~e.58)))))
                                  :A v35)
                          :A (v33 / label)
                          :A (v34 / label
                                  :Q (v55 / label~e.37)
                                  :R (v56 / label~e.38)
                                  :E (v57 / label~e.39)
                                  :C v35)))))
